noc_code,job_title,province,region_code,region_name,wage_low,wage_median,wage_high,wage_avg,Data_Source_E,ref_period,revision_date,is_annual,wage_comment
65109,Other sales related occupations,BC,ER5910,Vancouver Island and Coast,16.75,16.75,28.85,17.89,Labour Force Survey,2021-2022,2023-11-29,0,
65109,Other sales related occupations,BC,ER5920,Lower Mainland,16.75,16.75,22.5,17.11,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,,ER00,Canada,14.0,17.0,26.0,18.65,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NL,ER10,Newfoundland and Labrador,15.0,15.0,20.0,15.75,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NL,ER1010,Avalon Peninsula,15.0,15.25,20.0,16.66,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NL,ER1020,South Coast--Burin Peninsula,15.0,15.0,18.26,15.57,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NL,ER1030,West Coast--Northern Peninsula--Labrador,15.0,15.0,17.0,14.12,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NL,ER1040,Notre Dame--Central Bonavista Bay,15.0,15.0,18.26,15.57,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,PE,ER1110,Prince Edward Island,15.0,15.0,20.0,16.34,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NS,ER12,Nova Scotia,15.0,15.0,21.75,16.18,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NS,ER1210,Cape Breton,15.0,15.0,22.0,15.43,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NS,ER1220,North Shore,15.0,15.0,20.0,14.4,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NS,ER1230,Annapolis Valley,15.0,15.0,15.0,13.47,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NS,ER1240,Southern,15.0,15.0,20.0,15.68,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NS,ER1250,Halifax,15.0,15.0,21.75,16.38,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NB,ER13,New Brunswick,14.75,14.75,20.0,15.45,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NB,ER1310,Campbellton--Miramichi,14.75,14.75,17.0,14.21,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NB,ER1320,Moncton--Richibucto,14.75,14.75,21.0,15.47,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NB,ER1330,Saint John--St. Stephen,14.75,15.0,20.0,16.11,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NB,ER1340,Fredericton--Oromocto,14.75,15.0,20.0,15.7,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER24,Quebec,15.25,17.0,30.0,19.4,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2410,Gaspésie--Îles-de-la-Madeleine,15.25,15.5,30.0,19.62,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2420,Capitale-Nationale,15.25,17.0,30.0,19.4,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2425,Chaudière-Appalaches,15.25,17.0,30.0,19.4,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2430,Estrie,15.25,16.0,30.0,19.06,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2433,Centre-du-Québec,15.25,17.0,30.0,19.4,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2435,Montérégie,15.25,17.0,30.0,18.9,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2440,Montréal,15.25,17.0,35.0,20.64,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2445,Laval,15.25,16.9,25.0,17.88,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2450,Lanaudière,15.25,15.25,40.0,20.47,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2455,Laurentides,15.25,17.0,22.0,16.66,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2460,Outaouais,15.25,17.0,30.0,19.41,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2470,Mauricie,15.25,17.0,30.0,19.4,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,QC,ER2475,Saguenay--Lac-Saint-Jean,15.25,17.0,30.0,19.27,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER35,Ontario,16.55,16.55,25.0,18.22,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3510,Ottawa,16.55,16.55,25.0,18.03,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3515,Kingston--Pembroke,16.55,17.4,23.0,18.37,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3520,Muskoka--Kawarthas,16.55,17.0,40.47,20.9,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3530,Toronto,16.55,16.55,25.0,18.19,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3540,Kitchener--Waterloo--Barrie,16.55,17.0,30.0,19.22,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3550,Hamilton--Niagara Peninsula,16.55,16.55,20.0,17.15,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3560,London,16.55,16.55,25.0,17.87,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3570,Windsor--Sarnia,16.55,16.55,23.0,17.66,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3580,Stratford--Bruce Peninsula,16.55,16.55,16.55,14.4,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3590,Northeast,16.55,16.55,25.0,17.21,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,ON,ER3595,Northwest,16.55,16.55,25.0,17.82,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,MB,ER46,Manitoba,15.3,15.3,20.0,15.47,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,MB,ER4610,Southeast,15.3,15.3,18.0,14.21,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,MB,ER4620,South Central,15.3,15.3,15.3,14.25,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,MB,ER4630,Southwest,15.3,15.3,16.0,13.9,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,MB,ER4640,North Central,15.3,15.3,15.3,14.25,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,MB,ER4650,Winnipeg,15.3,15.3,22.0,15.95,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,MB,ER4660,Interlake,15.3,15.3,20.0,15.2,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,MB,ER4670,Parklands,15.3,15.3,17.0,14.5,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,MB,ER4680,North,15.3,15.3,17.0,14.5,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,SK,ER47,Saskatchewan,14.0,14.0,21.38,15.31,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,SK,ER4710,Regina--Moose Mountain,14.0,14.0,23.0,15.53,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,SK,ER4720,Swift Current--Moose Jaw,14.0,14.0,20.0,14.03,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,SK,ER4730,Saskatoon--Biggar,14.0,14.0,20.0,15.1,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,SK,ER4740,Yorkton--Melville,14.0,14.0,20.0,14.72,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,SK,ER4750,Prince Albert,14.0,14.0,30.22,16.73,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,SK,ER4760,Northern,14.0,14.0,30.22,16.73,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,AB,ER48,Alberta,15.0,17.0,30.0,19.62,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,AB,ER4810,Lethbridge--Medicine Hat,15.0,18.0,30.0,20.38,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,AB,ER4820,Camrose--Drumheller,15.0,15.0,15.0,15.0,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
65200,Food and beverage servers,AB,ER4830,Calgary,15.0,16.0,27.0,18.76,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,AB,ER4840,Banff--Jasper--Rocky Mountain House,15.0,19.0,22.0,18.66,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,AB,ER4850,Red Deer,15.5,16.5,20.0,16.72,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,AB,ER4860,Edmonton,15.0,18.2,35.0,21.33,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,AB,ER4870,Athabasca--Grande Prairie--Peace River,15.0,19.0,22.0,18.66,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,AB,ER4880,Wood Buffalo--Cold Lake,15.0,15.0,25.0,18.5,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,BC,ER59,British Columbia,16.75,18.0,28.0,19.97,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,BC,ER5910,Vancouver Island and Coast,16.75,19.0,25.0,19.49,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,BC,ER5920,Lower Mainland,16.75,18.0,30.0,19.73,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,BC,ER5930,Thompson--Okanagan,16.75,18.0,28.0,19.97,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,BC,ER5940,Kootenay,16.75,16.75,23.0,18.31,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,BC,ER5950,Cariboo,16.75,16.75,25.0,17.89,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,BC,ER5980,Northeast,16.75,18.0,20.0,18.35,Labour Force Survey,2021-2022,2023-11-29,0,
65200,Food and beverage servers,YK,ER6010,Yukon Territory,16.77,16.77,18.0,16.02,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
65200,Food and beverage servers,NT,ER6110,Northwest Territories,15.2,15.2,22.84,,Small Area Estimation,2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",,ER00,Canada,14.0,15.0,20.0,15.96,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NL,ER10,Newfoundland and Labrador,15.0,15.0,20.19,14.42,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NL,ER1010,Avalon Peninsula,15.0,15.0,20.0,14.37,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NL,ER1020,South Coast--Burin Peninsula,15.0,15.0,20.0,14.15,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NL,ER1030,West Coast--Northern Peninsula--Labrador,15.0,15.0,21.5,15.08,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NL,ER1040,Notre Dame--Central Bonavista Bay,15.0,15.0,20.0,14.15,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",PE,ER1110,Prince Edward Island,15.0,15.0,20.0,15.3,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NS,ER12,Nova Scotia,15.0,15.0,17.86,14.52,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NS,ER1210,Cape Breton,15.0,15.0,18.0,15.27,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NS,ER1220,North Shore,15.0,15.0,17.86,14.53,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NS,ER1230,Annapolis Valley,15.0,15.0,17.9,14.26,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NS,ER1240,Southern,15.0,15.0,18.0,15.18,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NS,ER1250,Halifax,15.0,15.0,17.0,14.23,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NB,ER13,New Brunswick,14.75,14.75,18.54,14.21,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NB,ER1310,Campbellton--Miramichi,14.75,14.75,18.18,14.37,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NB,ER1320,Moncton--Richibucto,14.75,14.75,18.0,13.92,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NB,ER1330,Saint John--St. Stephen,14.75,14.75,18.71,14.11,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NB,ER1340,Fredericton--Oromocto,14.75,14.75,19.77,14.82,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NB,ER1350,Edmundston--Woodstock,14.75,14.75,18.4,13.98,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER24,Quebec,15.25,15.25,20.0,15.86,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2410,Gaspésie--Îles-de-la-Madeleine,15.25,15.25,22.69,17.0,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2415,Bas-Saint-Laurent,15.25,15.25,21.0,16.01,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2420,Capitale-Nationale,15.25,15.75,21.0,17.19,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2425,Chaudière-Appalaches,15.25,15.25,21.5,15.94,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2430,Estrie,15.25,15.5,21.0,16.17,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2433,Centre-du-Québec,15.25,15.25,19.0,15.14,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2435,Montérégie,15.25,15.25,20.0,15.77,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2440,Montréal,15.25,15.25,20.0,16.04,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2445,Laval,15.25,15.25,20.0,15.73,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2450,Lanaudière,15.25,15.25,20.0,14.79,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2455,Laurentides,15.25,15.25,19.0,15.39,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2460,Outaouais,15.25,15.25,19.69,15.85,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2465,Abitibi-Témiscamingue,15.25,15.25,20.0,15.95,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2470,Mauricie,15.25,15.25,20.0,15.32,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2475,Saguenay--Lac-Saint-Jean,15.25,15.25,20.0,15.47,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2480,Côte-Nord,15.25,15.25,20.0,16.03,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",QC,ER2490,Nord-du-Québec,15.25,15.25,20.0,16.03,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER35,Ontario,16.55,16.55,20.0,15.89,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3510,Ottawa,16.55,16.55,21.95,16.39,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3515,Kingston--Pembroke,16.55,16.55,17.5,15.53,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3520,Muskoka--Kawarthas,16.55,16.55,17.75,15.41,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3530,Toronto,16.55,16.55,20.0,16.14,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3540,Kitchener--Waterloo--Barrie,16.55,16.55,18.0,15.33,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3550,Hamilton--Niagara Peninsula,16.55,16.55,19.5,15.7,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3560,London,16.55,16.55,18.0,15.54,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3570,Windsor--Sarnia,16.55,16.55,19.9,15.58,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3580,Stratford--Bruce Peninsula,16.55,16.55,17.0,15.39,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3590,Northeast,16.55,16.55,19.0,15.9,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",ON,ER3595,Northwest,16.55,16.55,22.0,16.69,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",MB,ER46,Manitoba,15.3,15.3,17.5,13.92,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",MB,ER4610,Southeast,15.3,15.3,17.0,13.47,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",MB,ER4620,South Central,15.3,15.3,18.34,14.73,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",MB,ER4630,Southwest,15.3,15.3,18.37,14.95,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",MB,ER4640,North Central,15.3,15.3,18.34,14.73,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",MB,ER4650,Winnipeg,15.3,15.3,16.25,13.58,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",MB,ER4660,Interlake,15.3,15.3,17.8,15.85,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",MB,ER4670,Parklands,15.3,15.3,17.98,14.97,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",MB,ER4680,North,15.3,15.3,17.98,14.97,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",SK,ER47,Saskatchewan,14.0,14.0,20.1,14.9,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",SK,ER4710,Regina--Moose Mountain,14.0,14.0,20.47,14.85,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",SK,ER4720,Swift Current--Moose Jaw,14.0,14.0,19.45,14.17,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",SK,ER4730,Saskatoon--Biggar,14.0,14.0,20.4,15.02,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",SK,ER4740,Yorkton--Melville,14.0,14.0,21.2,15.33,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",SK,ER4750,Prince Albert,14.0,14.0,20.07,14.86,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",SK,ER4760,Northern,14.0,14.0,20.07,14.86,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",AB,ER48,Alberta,15.0,15.5,19.5,16.37,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",AB,ER4810,Lethbridge--Medicine Hat,15.0,15.0,19.39,16.17,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",AB,ER4820,Camrose--Drumheller,15.0,15.0,19.0,16.1,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",AB,ER4830,Calgary,15.0,15.5,19.5,16.14,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",AB,ER4840,Banff--Jasper--Rocky Mountain House,15.0,15.5,18.95,16.45,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",AB,ER4850,Red Deer,15.0,15.0,19.0,15.95,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",AB,ER4860,Edmonton,15.0,15.8,20.0,16.77,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",AB,ER4870,Athabasca--Grande Prairie--Peace River,15.0,15.5,18.95,16.45,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",AB,ER4880,Wood Buffalo--Cold Lake,15.0,15.4,20.2,16.54,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",BC,ER59,British Columbia,16.75,16.75,20.97,17.17,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",BC,ER5910,Vancouver Island and Coast,16.75,16.75,20.97,17.19,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",BC,ER5920,Lower Mainland,16.75,16.75,20.97,17.25,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",BC,ER5930,Thompson--Okanagan,16.75,16.75,20.97,17.08,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",BC,ER5940,Kootenay,16.75,16.75,23.0,18.13,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",BC,ER5950,Cariboo,16.75,16.75,20.0,15.86,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",BC,ER5960,North Coast,16.75,16.75,18.0,16.14,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",BC,ER5970,Nechako,16.75,16.75,18.0,16.14,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",BC,ER5980,Northeast,16.75,16.75,17.0,16.36,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",YK,ER6010,Yukon Territory,16.77,17.83,28.0,19.25,Labour Force Survey,2021-2022,2023-11-29,0,
65201,"Food counter attendants, kitchen helpers and related support occupations",NT,ER6110,Northwest Territories,15.2,16.0,27.0,17.67,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,,ER00,Canada,14.0,18.5,27.0,19.6,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,NL,ER10,Newfoundland and Labrador,15.0,16.2,23.0,16.98,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,NS,ER12,Nova Scotia,15.0,16.2,23.0,16.98,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,NB,ER13,New Brunswick,14.75,16.1,18.0,16.15,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,NB,ER1310,Campbellton--Miramichi,15.03,17.35,22.21,,Small Area Estimation,2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,NB,ER1320,Moncton--Richibucto,15.48,17.28,23.05,,Small Area Estimation,2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,NB,ER1340,Fredericton--Oromocto,14.75,16.78,21.95,,Small Area Estimation,2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,QC,ER24,Quebec,15.25,18.5,27.0,18.81,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,QC,ER2435,Montérégie,15.25,18.5,27.0,18.81,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,ON,ER35,Ontario,16.55,18.0,24.0,18.33,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,ON,ER3510,Ottawa,16.55,18.0,24.0,18.33,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,ON,ER3515,Kingston--Pembroke,16.55,18.0,24.0,18.33,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,ON,ER3520,Muskoka--Kawarthas,16.55,18.0,24.0,18.33,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,ON,ER3530,Toronto,16.55,17.31,27.0,19.5,Labour Force Survey,2021-2022,2023-11-29,0,
65202,Meat cutters and fishmongers - retail and wholesale,ON,ER3540,Kitchener--Waterloo--Barrie,16.55,18.0,24.0,18.33,Labour Force Survey,2021-2022,2023-11-29,0,
